,precision,recall,ndcg,hit_ratio,F1,diversity,novelty,coverage,K
0,0.11220611916263716,0.017429770187399878,0.11220611916263716,0.11220611916263716,0.026611335213629284,1.0000000000002123,7.174902826677978,0.08908422168194002,1
1,0.09599999999999302,0.06573868228892671,0.15116876911271054,0.2997101449275318,0.06346972917400036,3.3387227716663763,7.405051330984897,0.263886291378343,5
2,0.08586151368759588,0.1118604494138903,0.2031214703930666,0.42028985507242245,0.07839073926498107,3.499905029552941,7.548786263543548,0.3944475614570995,10
3,0.07169082125603797,0.1725854529498176,0.2739360323034271,0.5466022544283016,0.08288290685817618,3.6718596145744478,7.685124889770038,0.5353157533819587,20
