,precision,recall,ndcg,hit_ratio,F1,diversity,novelty,coverage,K
0,0.021105101283274943,0.004406433624430049,0.021105101283274943,0.021105101283274943,0.006898901326872941,0.9999999999999293,7.196095521231758,0.027976634898326674,1
1,0.01847491780676658,0.019540869605891614,0.047945709643811354,0.08643546505461833,0.017235233973769613,3.771241802650334,7.604168174211867,0.09754490754973869,5
2,0.01688408102662014,0.033941530507390114,0.06883685699239617,0.15006893626047227,0.020359273740605296,3.8114905397183367,7.836607563864512,0.16026175940972376,10
3,0.014879626683635065,0.05918897914786545,0.09652703630472877,0.24201930215293121,0.02179064439258697,3.858160699789429,8.091536635320121,0.24340111555184682,20
