,precision,recall,ndcg,hit_ratio,F1,diversity,novelty,coverage,K
0,0.07782398370533623,0.011262706624286146,0.07782398370533623,0.07782398370533623,0.017575959810326804,0.9999999999999516,8.373489939704342,0.16160335799185438,1
1,0.06854790800305904,0.045416162836520106,0.11466414672603013,0.2340235933123894,0.04441324836980142,4.151016410030257,8.386515168344248,0.4099202061341534,5
2,0.06138928965459117,0.07762577754839932,0.1590655810464644,0.3439701264533497,0.05489845554470572,4.273277528921933,8.39658283361406,0.5611960768015959,10
3,0.052257489603661444,0.12207348549471887,0.21946344750874808,0.4694475091232916,0.059268508010497024,4.417455119891846,8.413675134034078,0.707277034327986,20
